1590772616-800,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,5,https://www.tff.org/Default.aspx?pageID=198&hafta=5#macctl00_MPane_m_198_935_ctnr_m_198_935,23.09.2019,20:00,Sivasspor,2 - 1,Trabzonspor
1590772616-794,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,5,https://www.tff.org/Default.aspx?pageID=198&hafta=5#macctl00_MPane_m_198_935_ctnr_m_198_935,21.09.2019,15:00,Kasimpasa,3 - 0, Antalyaspor
1590772616-793,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,5,https://www.tff.org/Default.aspx?pageID=198&hafta=5#macctl00_MPane_m_198_935_ctnr_m_198_935,20.09.2019,20:30,Göztepe,1 - 0,Konyaspor
1590772616-798,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,5,https://www.tff.org/Default.aspx?pageID=198&hafta=5#macctl00_MPane_m_198_935_ctnr_m_198_935,22.09.2019,16:30,Genclerbirligi Ankara,1 - 1,ALANYASPOR
1590772616-802,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,5,https://www.tff.org/Default.aspx?pageID=198&hafta=5#macctl00_MPane_m_198_935_ctnr_m_198_935,,,,,
1590772616-796,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,5,https://www.tff.org/Default.aspx?pageID=198&hafta=5#macctl00_MPane_m_198_935_ctnr_m_198_935,21.09.2019,20:00,Fenerbahce SK,2 - 1,MKE Ankaragücü
1590772616-801,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,5,https://www.tff.org/Default.aspx?pageID=198&hafta=5#macctl00_MPane_m_198_935_ctnr_m_198_935,23.09.2019,20:00,Besiktas JK,1 - 1,Istanbul Basaksehir FK
1590772616-799,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,5,https://www.tff.org/Default.aspx?pageID=198&hafta=5#macctl00_MPane_m_198_935_ctnr_m_198_935,22.09.2019,19:00,Yeni Malatyaspor,1 - 1,Galatasaray SK
1590772616-795,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,5,https://www.tff.org/Default.aspx?pageID=198&hafta=5#macctl00_MPane_m_198_935_ctnr_m_198_935,21.09.2019,17:30,Kayserispor,1 - 1,Denizlispor
1590772614-783,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,6,https://www.tff.org/Default.aspx?pageID=198&hafta=6#macctl00_MPane_m_198_935_ctnr_m_198_935,27.09.2019,20:30,Istanbul Basaksehir FK,5 - 0,Caykur Rizespor
1590772614-787,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,6,https://www.tff.org/Default.aspx?pageID=198&hafta=6#macctl00_MPane_m_198_935_ctnr_m_198_935,29.09.2019,14:00,Konyaspor,2 - 1,Kayserispor
1590772614-784,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,6,https://www.tff.org/Default.aspx?pageID=198&hafta=6#macctl00_MPane_m_198_935_ctnr_m_198_935,28.09.2019,15:00,Denizlispor,0 - 1,Kasimpasa
1590772614-786,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,6,https://www.tff.org/Default.aspx?pageID=198&hafta=6#macctl00_MPane_m_198_935_ctnr_m_198_935,28.09.2019,20:00,Galatasaray SK,0 - 0,Fenerbahce SK
1590772614-792,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,6,https://www.tff.org/Default.aspx?pageID=198&hafta=6#macctl00_MPane_m_198_935_ctnr_m_198_935,,,,,
1590772614-790,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,6,https://www.tff.org/Default.aspx?pageID=198&hafta=6#macctl00_MPane_m_198_935_ctnr_m_198_935,29.09.2019,19:00,Trabzonspor,4 - 1,Besiktas JK
1590772614-785,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,6,https://www.tff.org/Default.aspx?pageID=198&hafta=6#macctl00_MPane_m_198_935_ctnr_m_198_935,28.09.2019,17:30, Alanyaspor,1 - 1,Sivasspor
1590772614-789,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,6,https://www.tff.org/Default.aspx?pageID=198&hafta=6#macctl00_MPane_m_198_935_ctnr_m_198_935,29.09.2019,16:30,MKE Ankaragücü,2 - 1,Genclerbirligi Ankara
1590772614-788,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,6,https://www.tff.org/Default.aspx?pageID=198&hafta=6#macctl00_MPane_m_198_935_ctnr_m_198_935,29.09.2019,16:30, Antalyaspor,3 - 0,Yeni Malatyaspor
1590772614-791,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,6,https://www.tff.org/Default.aspx?pageID=198&hafta=6#macctl00_MPane_m_198_935_ctnr_m_198_935,30.09.2019,20:00,Gaziantep FK,1 - 1,Göztepe
1590772612-779,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,7,https://www.tff.org/Default.aspx?pageID=198&hafta=7#macctl00_MPane_m_198_935_ctnr_m_198_935,06.10.2019,16:30,Besiktas JK,2 - 0, Alanyaspor
1590772612-773,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,7,https://www.tff.org/Default.aspx?pageID=198&hafta=7#macctl00_MPane_m_198_935_ctnr_m_198_935,04.10.2019,20:30,Yeni Malatyaspor,5 - 1,Denizlispor
1590772612-778,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,7,https://www.tff.org/Default.aspx?pageID=198&hafta=7#macctl00_MPane_m_198_935_ctnr_m_198_935,06.10.2019,14:00,Sivasspor,3 - 1,MKE Ankaragücü
1590772612-780,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,7,https://www.tff.org/Default.aspx?pageID=198&hafta=7#macctl00_MPane_m_198_935_ctnr_m_198_935,06.10.2019,19:00,Gaziantep FK,1 - 2,Istanbul Basaksehir FK
1590772612-776,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,7,https://www.tff.org/Default.aspx?pageID=198&hafta=7#macctl00_MPane_m_198_935_ctnr_m_198_935,05.10.2019,17:30,Göztepe,4 - 0,Kayserispor
1590772612-774,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,7,https://www.tff.org/Default.aspx?pageID=198&hafta=7#macctl00_MPane_m_198_935_ctnr_m_198_935,04.10.2019,20:30,Fenerbahce SK,0 - 1, Antalyaspor
1590772612-775,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,7,https://www.tff.org/Default.aspx?pageID=198&hafta=7#macctl00_MPane_m_198_935_ctnr_m_198_935,05.10.2019,15:00,Kasimpasa,1 - 4,Konyaspor
1590772612-781,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,7,https://www.tff.org/Default.aspx?pageID=198&hafta=7#macctl00_MPane_m_198_935_ctnr_m_198_935,06.10.2019,19:00,Caykur Rizespor,1 - 2,Trabzonspor
1590772612-777,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,7,https://www.tff.org/Default.aspx?pageID=198&hafta=7#macctl00_MPane_m_198_935_ctnr_m_198_935,05.10.2019,20:00,Genclerbirligi Ankara,0 - 0,Galatasaray SK
1590772612-782,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,7,https://www.tff.org/Default.aspx?pageID=198&hafta=7#macctl00_MPane_m_198_935_ctnr_m_198_935,,,,,
1590772610-767,https://www.tff.org/Default.aspx?pageID=198&hafta=1#macctl00_MPane_m_198_935_ctnr_m_198_935,8,https://www.tff.org/Default.aspx?pageID=198&hafta=8#macctl00_MPane_m_198_935_ctnr_m_198_935,19.10.2019,20:00,MKE Ankaragücü,0 - 0,Besiktas JK
